Area.Name,Victim.Age,Victim.Sex,Victim.Descent,latitude,longitude,CRIME DESCRIPTION SHORT,GENERAL DESCRIPTION,Hour,Weekday,Month,DayPartition
DEVONSHIRE,NA,F,H,34.2572,-118.5885,CHILD NEGLECT,CHILD ABUSE,4,3,12,2
CENTRAL,46,F,H,34.0454,-118.2422,SIMPLE ASSAULT,ASSAULT,9,4,12,2
CENTRAL,65,M,H,34.0428,-118.2461,SIMPLE ASSAULT,ASSAULT,8,4,12,2
CENTRAL,27,F,H,34.048,-118.2577,PETTY THEFT,THEFT,12,4,12,3
RAMPART,36,M,W,34.0763,-118.2917,AGGRAVATED ASSAULT,ASSAULT,16,4,12,3
DEVONSHIRE,39,M,H,34.2429,-118.4828,AGGRAVATED ASSAULT,ASSAULT,9,4,12,2
SOUTHWEST,61,M,B,34.0036,-118.3319,ROBBERY,THEFT,2,5,12,1
HOLLENBECK,25,F,H,34.0806,-118.2176,AGGRAVATED ASSAULT,ASSAULT,4,5,12,2
HOLLYWOOD,41,M,H,34.0944,-118.331,PETTY THEFT,THEFT,15,5,12,3
WILSHIRE,48,F,W,34.0641,-118.3716,SIMPLE ASSAULT,ASSAULT,17,5,12,3
SOUTHEAST,18,F,W,33.9601,-118.2827,SIMPLE ASSAULT,ASSAULT,19,5,12,4
OLYMPIC,38,M,B,34.0652,-118.2878,AGGRAVATED ASSAULT,ASSAULT,8,5,12,2
NORTHEAST,52,F,W,34.1205,-118.2514,AGGRAVATED ASSAULT,ASSAULT,9,6,12,2
NORTHEAST,37,M,B,34.1205,-118.2514,AGGRAVATED ASSAULT,ASSAULT,10,6,12,2
HOLLENBECK,38,F,H,34.0579,-118.1968,AGGRAVATED ASSAULT,ASSAULT,2,6,12,1
PACIFIC,52,M,W,34.0001,-118.4653,AGGRAVATED ASSAULT,ASSAULT,20,6,12,4
FOOTHILL,57,M,B,34.2719,-118.4178,AGGRAVATED ASSAULT,ASSAULT,16,6,12,3
SOUTHWEST,28,M,B,34.0054,-118.3338,"RAPE, FORCIBLE",SEXUAL ASSAULT,23,6,12,4
HOLLYWOOD,52,M,W,34.1006,-118.3417,ROBBERY,THEFT,4,7,12,2
NORTH HOLLYWOOD,44,M,B,34.1681,-118.3765,SIMPLE ASSAULT,ASSAULT,10,7,12,2
CENTRAL,58,M,W,34.0439,-118.2514,ROBBERY,THEFT,23,7,12,4
HOLLENBECK,48,M,H,34.0462,-118.2153,AGGRAVATED ASSAULT,ASSAULT,20,7,12,4
WEST LA,57,F,B,34.0508,-118.4592,SIMPLE ASSAULT,ASSAULT,21,7,12,4
DEVONSHIRE,32,M,W,34.2647,-118.4859,AGGRAVATED ASSAULT,ASSAULT,21,7,12,4
CENTRAL,36,F,B,34.049,-118.2381,SEXUAL ASSAULT,SEXUAL ASSAULT,12,1,1,3
CENTRAL,55,M,B,34.0446,-118.245,PETTY THEFT,THEFT,12,1,1,3
SOUTHWEST,19,F,B,34.0036,-118.3319,SIMPLE ASSAULT,ASSAULT,4,1,1,2
HARBOR,49,M,H,33.727,-118.288,SIMPLE ASSAULT,ASSAULT,20,1,1,4
HARBOR,40,F,W,33.7899,-118.2975,"RAPE, FORCIBLE",SEXUAL ASSAULT,6,1,1,2
RAMPART,41,M,H,34.0601,-118.2761,PETTY THEFT,THEFT,10,2,1,2
HARBOR,62,M,W,33.7388,-118.2923,SIMPLE ASSAULT,ASSAULT,2,2,1,1
VAN NUYS,44,M,H,34.2142,-118.4661,ATTEMPTED ROBBERY,THEFT,16,2,1,3
SOUTHEAST,55,F,B,33.9133,-118.2827,SIMPLE ASSAULT,ASSAULT,16,2,1,3
CENTRAL,51,F,A,34.0446,-118.245,THEFT OF IDENTITY,THEFT,9,3,1,2
CENTRAL,22,F,B,34.0461,-118.2395,SIMPLE ASSAULT,ASSAULT,14,3,1,3
SOUTHEAST,50,M,B,33.933,-118.2652,AGGRAVATED ASSAULT,ASSAULT,13,3,1,3
SOUTHEAST,54,F,B,33.9325,-118.2652,AGGRAVATED ASSAULT,ASSAULT,22,3,1,4
MISSION,25,M,W,34.2427,-118.4702,ROBBERY,THEFT,13,3,1,3
NORTH HOLLYWOOD,38,F,W,34.1867,-118.3648,"RAPE, FORCIBLE",SEXUAL ASSAULT,22,4,1,4
SOUTHEAST,36,F,O,33.9295,-118.2391,ROBBERY,THEFT,20,4,1,4
CENTRAL,42,F,H,34.0439,-118.2479,ROBBERY,THEFT,10,5,1,2
CENTRAL,52,M,W,34.0421,-118.2469,PETTY THEFT,THEFT,7,5,1,2
RAMPART,35,M,H,34.0596,-118.2749,ATTEMPTED ROBBERY,THEFT,14,5,1,3
HOLLENBECK,57,M,B,34.0783,-118.2205,BURGLARY,THEFT,14,5,1,3
HOLLYWOOD,57,M,O,34.0889,-118.3404,AGGRAVATED ASSAULT,ASSAULT,10,5,1,2
FOOTHILL,53,M,W,34.2211,-118.3712,AGGRAVATED ASSAULT,ASSAULT,17,5,1,3
CENTRAL,44,F,H,34.0454,-118.2466,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,0,6,1,1
CENTRAL,32,M,B,34.0421,-118.2469,SIMPLE ASSAULT,ASSAULT,5,6,1,2
RAMPART,48,F,W,34.0503,-118.2765,"RAPE, FORCIBLE",SEXUAL ASSAULT,4,6,1,2
SOUTHWEST,50,M,B,34.0282,-118.372,ROBBERY,THEFT,15,6,1,3
HOLLYWOOD,35,M,B,34.1016,-118.3361,AGGRAVATED ASSAULT,ASSAULT,4,6,1,2
VAN NUYS,46,F,B,34.1976,-118.4574,PETTY THEFT,THEFT,13,6,1,3
NEWTON,24,M,H,34.0373,-118.2503,ROBBERY,THEFT,21,6,1,4
FOOTHILL,41,M,H,34.2627,-118.4347,AGGRAVATED ASSAULT,ASSAULT,10,6,1,2
CENTRAL,55,F,B,34.0481,-118.2507,SIMPLE ASSAULT,ASSAULT,16,7,1,3
CENTRAL,27,F,B,34.0417,-118.2443,SIMPLE ASSAULT,ASSAULT,0,7,1,1
CENTRAL,39,F,H,34.043,-118.242,SIMPLE ASSAULT,ASSAULT,3,7,1,1
CENTRAL,37,F,W,34.0421,-118.2469,AGGRAVATED ASSAULT,ASSAULT,19,7,1,4
CENTRAL,23,M,O,34.0437,-118.2455,ROBBERY,THEFT,14,7,1,3
SOUTHWEST,55,M,B,34.023,-118.351,AGGRAVATED ASSAULT,ASSAULT,23,7,1,4
NORTHEAST,54,M,W,34.0909,-118.2917,PETTY THEFT,THEFT,21,7,1,4
CENTRAL,48,M,W,34.0387,-118.2488,SEXUAL ASSAULT,SEXUAL ASSAULT,0,1,1,1
HOLLENBECK,44,M,H,34.0737,-118.2117,AGGRAVATED ASSAULT,ASSAULT,21,1,1,4
WILSHIRE,56,M,B,34.0871,-118.3428,AGGRAVATED ASSAULT,ASSAULT,13,1,1,3
WILSHIRE,54,M,W,34.0871,-118.3428,AGGRAVATED ASSAULT,ASSAULT,13,1,1,3
WILSHIRE,21,M,B,34.0871,-118.3428,AGGRAVATED ASSAULT,ASSAULT,13,1,1,3
NORTHEAST,52,M,H,34.1095,-118.2958,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,23,1,1,4
77TH STREET,26,M,B,33.9625,-118.3003,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,18,1,1,4
NORTH HOLLYWOOD,66,F,W,34.1649,-118.3691,ROBBERY,THEFT,21,1,1,4
DEVONSHIRE,28,M,H,34.2246,-118.5361,AGGRAVATED ASSAULT,ASSAULT,13,1,1,3
SOUTHEAST,46,F,W,33.9428,-118.2781,"RAPE, FORCIBLE",SEXUAL ASSAULT,12,1,1,3
TOPANGA,55,M,W,34.1727,-118.5709,AGGRAVATED ASSAULT,ASSAULT,10,1,1,2
HOLLENBECK,47,F,H,34.081,-118.178,AGGRAVATED ASSAULT,ASSAULT,10,2,1,2
CENTRAL,53,F,H,34.0435,-118.2471,SIMPLE ASSAULT,ASSAULT,21,2,1,4
CENTRAL,64,M,B,34.0435,-118.2471,GRAND THEFT,THEFT,22,2,1,4
77TH STREET,24,M,B,33.9762,-118.3024,AGGRAVATED ASSAULT,ASSAULT,22,2,1,4
NORTH HOLLYWOOD,37,F,H,34.1629,-118.3848,SIMPLE ASSAULT,ASSAULT,21,2,1,4
SOUTHEAST,38,F,H,33.9481,-118.2462,AGGRAVATED ASSAULT,ASSAULT,13,2,1,3
HARBOR,35,F,W,33.7289,-118.2846,SIMPLE ASSAULT,ASSAULT,13,3,1,3
NEWTON,36,F,H,34.0198,-118.2624,AGGRAVATED ASSAULT,ASSAULT,13,3,1,3
NEWTON,28,F,H,34.0328,-118.254,"RAPE, FORCIBLE",SEXUAL ASSAULT,23,3,1,4
PACIFIC,61,M,W,34.0294,-118.3881,SIMPLE ASSAULT,ASSAULT,0,3,1,1
SOUTHEAST,63,M,B,33.9393,-118.2652,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,0,3,1,1
RAMPART,36,M,W,34.0763,-118.2917,SIMPLE ASSAULT,ASSAULT,12,4,1,3
WILSHIRE,39,M,B,34.0479,-118.3447,AGGRAVATED ASSAULT,ASSAULT,13,4,1,3
VAN NUYS,55,M,H,34.1857,-118.4487,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,18,4,1,4
PACIFIC,38,M,B,33.997,-118.4761,AGGRAVATED ASSAULT,ASSAULT,14,4,1,3
NORTH HOLLYWOOD,72,F,W,34.1849,-118.3834,VANDALISM,VANDALISM,19,4,1,4
MISSION,25,M,H,34.2265,-118.4565,CRIMINAL HOMICIDE,CRIMINAL HOMICIDE,19,5,1,4
NORTH HOLLYWOOD,19,M,B,34.2063,-118.4225,AGGRAVATED ASSAULT,ASSAULT,13,5,1,3
CENTRAL,65,F,H,34.0423,-118.2452,PETTY THEFT,THEFT,0,5,1,1
WILSHIRE,46,F,B,34.0399,-118.3311,SIMPLE ASSAULT,ASSAULT,19,5,1,4
WEST LA,48,F,W,34.0489,-118.4491,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,10,5,1,2
VAN NUYS,22,F,H,34.1867,-118.4444,ROBBERY,THEFT,1,5,1,1
77TH STREET,56,F,B,33.964,-118.2739,ROBBERY,THEFT,2,5,1,1
77TH STREET,31,F,B,33.9708,-118.2783,LEWD CONDUCT,OTHER MISCELLANEOUS CRIME,8,5,1,2
NORTH HOLLYWOOD,58,M,W,34.1576,-118.3965,SIMPLE ASSAULT,ASSAULT,1,5,1,1
CENTRAL,37,M,H,34.0515,-118.2424,SIMPLE ASSAULT,ASSAULT,11,6,1,3
SOUTHWEST,61,M,B,34.0255,-118.2915,KIDNAPPING,KIDNAPPING,5,6,1,2
MISSION,32,F,B,34.2354,-118.4502,FALSE IMPRISONMENT,OTHER MISCELLANEOUS CRIME,5,6,1,2
OLYMPIC,47,F,W,34.0618,-118.3004,PETTY THEFT,THEFT,22,6,1,4
CENTRAL,25,M,B,34.0449,-118.2415,ROBBERY,THEFT,19,7,1,4
CENTRAL,37,M,O,34.0449,-118.2458,SIMPLE ASSAULT,ASSAULT,19,7,1,4
CENTRAL,55,F,B,34.0417,-118.2443,SIMPLE ASSAULT,ASSAULT,22,7,1,4
CENTRAL,39,F,B,34.0405,-118.2567,AGGRAVATED ASSAULT,ASSAULT,2,7,1,1
HOLLYWOOD,40,F,W,34.1029,-118.3224,SIMPLE ASSAULT,ASSAULT,13,7,1,3
77TH STREET,49,F,W,33.9892,-118.3089,"RAPE, FORCIBLE",SEXUAL ASSAULT,4,7,1,2
NEWTON,56,M,B,34.0363,-118.2492,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,22,7,1,4
NEWTON,53,M,W,34.0245,-118.244,AGGRAVATED ASSAULT,ASSAULT,22,7,1,4
OLYMPIC,54,M,B,34.0618,-118.2979,SIMPLE ASSAULT,ASSAULT,8,7,1,2
CENTRAL,42,F,W,34.0408,-118.2428,SIMPLE ASSAULT,ASSAULT,22,1,1,4
NEWTON,54,M,H,34.0272,-118.2685,PETTY THEFT,THEFT,22,1,1,4
NEWTON,40,F,B,33.9962,-118.2385,THEFT OF IDENTITY,THEFT,16,1,1,3
CENTRAL,46,F,H,34.0565,-118.2411,SIMPLE ASSAULT,ASSAULT,8,2,1,2
77TH STREET,52,M,B,33.9737,-118.3112,AGGRAVATED ASSAULT,ASSAULT,12,2,1,3
PACIFIC,58,M,H,33.9992,-118.4625,ATTEMPTED ROBBERY,THEFT,17,2,1,3
CENTRAL,39,M,W,34.0495,-118.2494,GRAND THEFT,THEFT,3,3,1,1
CENTRAL,49,F,W,34.0423,-118.2452,AGGRAVATED ASSAULT,ASSAULT,8,3,1,2
CENTRAL,56,M,H,34.0408,-118.2428,ATTEMPTED ROBBERY,THEFT,19,3,1,4
WEST LA,41,F,H,34.0495,-118.4387,SIMPLE ASSAULT,ASSAULT,0,3,1,1
VAN NUYS,46,F,B,34.2012,-118.4444,SIMPLE ASSAULT,ASSAULT,11,3,1,3
WEST VALLEY,48,F,H,34.1903,-118.5335,SIMPLE ASSAULT,ASSAULT,15,3,1,3
77TH STREET,16,M,A,33.9833,-118.2827,PETTY THEFT,THEFT,13,3,1,3
OLYMPIC,62,M,B,34.0598,-118.2865,PETTY THEFT,THEFT,19,3,1,4
CENTRAL,58,M,B,34.0566,-118.2528,ROBBERY,THEFT,0,4,1,1
NORTHEAST,25,M,B,34.0935,-118.2893,SEXUAL ASSAULT,SEXUAL ASSAULT,15,4,1,3
MISSION,30,M,H,34.2282,-118.4575,AGGRAVATED ASSAULT,ASSAULT,10,4,1,2
MISSION,26,M,H,34.2282,-118.4575,SIMPLE ASSAULT,ASSAULT,10,4,1,2
MISSION,62,F,W,34.2952,-118.4112,SIMPLE ASSAULT,ASSAULT,5,4,1,2
OLYMPIC,35,M,W,34.0674,-118.2916,SIMPLE ASSAULT,ASSAULT,19,4,1,4
CENTRAL,55,F,B,34.0428,-118.2461,"RAPE, FORCIBLE",SEXUAL ASSAULT,4,5,1,2
VAN NUYS,50,M,H,34.2103,-118.4575,ROBBERY,THEFT,16,5,1,3
NORTHEAST,43,M,W,34.1036,-118.2874,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,14,5,1,3
DEVONSHIRE,41,M,W,34.2867,-118.4852,AGGRAVATED ASSAULT,ASSAULT,7,5,1,2
CENTRAL,62,F,W,34.0421,-118.2469,ROBBERY,THEFT,5,6,1,2
RAMPART,42,F,W,34.0601,-118.2761,AGGRAVATED ASSAULT,ASSAULT,6,6,1,2
HARBOR,42,M,W,33.7361,-118.2946,AGGRAVATED ASSAULT,ASSAULT,21,6,1,4
SOUTHEAST,38,M,H,33.9265,-118.2739,AGGRAVATED ASSAULT,ASSAULT,11,6,1,3
CENTRAL,45,M,B,34.0474,-118.2496,AGGRAVATED ASSAULT,ASSAULT,22,7,1,4
CENTRAL,45,F,B,34.0435,-118.2427,PETTY THEFT,THEFT,21,7,1,4
WEST LA,53,M,W,34.0394,-118.4537,ROBBERY,THEFT,14,7,1,3
NORTH HOLLYWOOD,51,M,W,34.2012,-118.4225,AGGRAVATED ASSAULT,ASSAULT,0,7,1,1
CENTRAL,55,M,B,34.0437,-118.2455,SIMPLE ASSAULT,ASSAULT,11,1,1,3
RAMPART,44,M,B,34.0888,-118.2881,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,23,1,1,4
SOUTHWEST,53,F,B,34.0256,-118.3351,"RAPE, FORCIBLE",SEXUAL ASSAULT,20,1,1,4
NEWTON,64,M,B,34.0214,-118.2526,SIMPLE ASSAULT,ASSAULT,9,1,1,2
CENTRAL,44,M,W,34.0428,-118.2461,PETTY THEFT,THEFT,22,2,1,4
WEST LA,55,M,W,34.0471,-118.449,PETTY THEFT,THEFT,12,2,1,3
SOUTHEAST,24,F,B,33.9465,-118.2826,SIMPLE ASSAULT,ASSAULT,19,2,1,4
CENTRAL,49,F,W,34.0421,-118.2469,SIMPLE ASSAULT,ASSAULT,14,3,1,3
WILSHIRE,48,F,B,34.0375,-118.3742,SIMPLE ASSAULT,ASSAULT,3,3,1,1
PACIFIC,49,M,W,33.9486,-118.3729,AGGRAVATED ASSAULT,ASSAULT,18,3,1,4
HARBOR,39,F,W,33.7776,-118.253,AGGRAVATED ASSAULT,ASSAULT,10,4,1,2
HOLLYWOOD,52,M,B,34.1016,-118.3333,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,17,4,1,3
HOLLYWOOD,26,M,B,34.0967,-118.338,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,23,4,1,4
77TH STREET,46,F,H,33.9689,-118.2783,SIMPLE ASSAULT,ASSAULT,23,4,1,4
NORTH HOLLYWOOD,27,M,H,34.2012,-118.3725,AGGRAVATED ASSAULT,ASSAULT,10,4,1,2
NORTH HOLLYWOOD,48,M,W,34.1685,-118.4008,PETTY THEFT,THEFT,19,4,1,4
CENTRAL,50,F,W,34.0468,-118.2415,"RAPE, FORCIBLE",SEXUAL ASSAULT,0,5,1,1
CENTRAL,50,M,B,34.0403,-118.2421,CRIMINAL HOMICIDE,CRIMINAL HOMICIDE,9,5,1,2
HOLLYWOOD,43,M,W,34.0907,-118.3299,AGGRAVATED ASSAULT,ASSAULT,13,5,1,3
CENTRAL,50,M,B,34.0442,-118.2439,ROBBERY,THEFT,19,6,1,4
CENTRAL,34,F,O,34.0421,-118.2469,ROBBERY,THEFT,20,6,1,4
HOLLENBECK,55,F,H,34.0896,-118.1634,SIMPLE ASSAULT,ASSAULT,19,6,1,4
FOOTHILL,57,M,H,34.2175,-118.3703,AGGRAVATED ASSAULT,ASSAULT,10,6,1,2
SOUTHEAST,26,M,H,33.9438,-118.2762,AGGRAVATED ASSAULT,ASSAULT,4,6,1,2
OLYMPIC,38,F,H,34.0599,-118.3139,AGGRAVATED ASSAULT,ASSAULT,18,6,1,4
CENTRAL,51,F,W,34.0444,-118.2407,SIMPLE ASSAULT,ASSAULT,13,7,1,3
CENTRAL,64,M,B,34.0442,-118.2439,ROBBERY,THEFT,17,7,1,3
HOLLYWOOD,36,F,W,34.1052,-118.3375,AGGRAVATED ASSAULT,ASSAULT,7,7,1,2
WILSHIRE,41,M,B,34.0374,-118.374,AGGRAVATED ASSAULT,ASSAULT,15,7,1,3
NORTH HOLLYWOOD,35,M,W,34.1903,-118.3965,SIMPLE ASSAULT,ASSAULT,16,7,1,3
SOUTHEAST,56,F,B,33.933,-118.2434,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,20,7,1,4
CENTRAL,58,M,B,34.0487,-118.2588,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,21,1,1,4
CENTRAL,42,M,H,34.0442,-118.2439,CRIMINAL HOMICIDE,CRIMINAL HOMICIDE,9,1,1,2
CENTRAL,24,F,B,34.046,-118.2509,SIMPLE ASSAULT,ASSAULT,7,1,1,2
CENTRAL,50,M,B,34.0421,-118.2469,SIMPLE ASSAULT,ASSAULT,6,1,1,2
RAMPART,30,F,H,34.0484,-118.2724,PETTY THEFT,THEFT,20,1,1,4
SOUTHWEST,56,M,H,34.0037,-118.3045,AGGRAVATED ASSAULT,ASSAULT,14,1,1,3
HARBOR,51,F,W,33.7351,-118.2814,SIMPLE ASSAULT,ASSAULT,19,1,1,4
WEST LA,49,F,H,34.0361,-118.44,SIMPLE ASSAULT,ASSAULT,12,1,1,3
PACIFIC,NA,M,B,33.9858,-118.4727,AGGRAVATED ASSAULT,ASSAULT,14,1,1,3
RAMPART,38,M,O,34.08,-118.2881,ROBBERY,THEFT,20,2,1,4
SOUTHWEST,55,M,H,34.0326,-118.335,ROBBERY,THEFT,17,2,1,3
PACIFIC,23,M,W,33.9906,-118.4769,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,3,2,1,1
NORTH HOLLYWOOD,30,F,H,34.194,-118.3757,SIMPLE ASSAULT,ASSAULT,14,2,1,3
CENTRAL,50,M,B,34.0563,-118.2374,ROBBERY,THEFT,1,3,1,1
RAMPART,47,M,B,34.0887,-118.2893,AGGRAVATED ASSAULT,ASSAULT,2,3,1,1
RAMPART,33,M,W,34.0667,-118.2703,AGGRAVATED ASSAULT,ASSAULT,10,3,1,2
RAMPART,22,F,H,34.0598,-118.2734,SEXUAL ASSAULT,SEXUAL ASSAULT,16,3,1,3
HOLLENBECK,62,M,H,34.0737,-118.2104,VANDALISM,VANDALISM,20,3,1,4
PACIFIC,59,M,B,33.9643,-118.3864,AGGRAVATED ASSAULT,ASSAULT,14,3,1,3
PACIFIC,24,F,H,33.9493,-118.3725,AGGRAVATED ASSAULT,ASSAULT,11,3,1,3
NORTH HOLLYWOOD,52,F,W,34.1687,-118.3834,CONTEMPT OF COURT,THEFT,23,3,1,4
NORTH HOLLYWOOD,52,F,W,34.1687,-118.3834,VANDALISM,VANDALISM,23,3,1,4
DEVONSHIRE,38,M,W,34.2574,-118.4739,AGGRAVATED ASSAULT,ASSAULT,17,3,1,3
DEVONSHIRE,55,M,W,34.2573,-118.5798,SIMPLE ASSAULT,ASSAULT,12,3,1,3
SOUTHWEST,55,M,B,34.023,-118.351,AGGRAVATED ASSAULT,ASSAULT,4,4,2,2
HARBOR,58,M,W,33.7909,-118.2975,PETTY THEFT,THEFT,14,4,2,3
OLYMPIC,27,M,H,34.0674,-118.2929,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,22,4,2,4
WEST LA,52,M,W,34.0385,-118.5556,AGGRAVATED ASSAULT,ASSAULT,11,5,2,3
HARBOR,58,M,W,33.7899,-118.2975,AGGRAVATED ASSAULT,ASSAULT,3,5,2,1
VAN NUYS,44,F,H,34.1721,-118.4463,AGGRAVATED ASSAULT,ASSAULT,20,5,2,4
VAN NUYS,39,M,H,34.1721,-118.4463,AGGRAVATED ASSAULT,ASSAULT,20,5,2,4
NEWTON,27,F,B,34.0373,-118.2503,SIMPLE ASSAULT,ASSAULT,23,5,2,4
SOUTHEAST,45,F,O,33.9428,-118.2781,"RAPE, FORCIBLE",SEXUAL ASSAULT,19,5,2,4
MISSION,19,M,W,34.2265,-118.4565,SIMPLE ASSAULT,ASSAULT,17,5,2,3
RAMPART,34,M,H,34.0597,-118.2795,AGGRAVATED ASSAULT,ASSAULT,9,5,2,2
CENTRAL,57,F,B,34.0416,-118.244,SEXUAL ASSAULT,SEXUAL ASSAULT,20,6,2,4
RAMPART,18,F,H,34.0579,-118.2711,SIMPLE ASSAULT,ASSAULT,16,6,2,3
HOLLENBECK,58,M,W,34.0736,-118.2156,AGGRAVATED ASSAULT,ASSAULT,7,6,2,2
WILSHIRE,78,F,W,34.0558,-118.3706,VIOLATION OF RESTRAINING ORDER,OTHER MISCELLANEOUS CRIME,19,6,2,4
NEWTON,41,F,W,34.0235,-118.2448,SIMPLE ASSAULT,ASSAULT,11,6,2,3
NEWTON,34,F,B,34.0039,-118.2652,SIMPLE ASSAULT,ASSAULT,16,6,2,3
NORTH HOLLYWOOD,54,F,W,34.1794,-118.3855,SIMPLE ASSAULT,ASSAULT,16,6,2,3
SOUTHEAST,55,M,W,33.9292,-118.2652,SIMPLE ASSAULT,ASSAULT,20,6,2,4
CENTRAL,39,F,H,34.043,-118.242,SIMPLE ASSAULT,ASSAULT,24,7,2,4
PACIFIC,31,F,W,33.996,-118.4735,SIMPLE ASSAULT,ASSAULT,4,7,2,2
CENTRAL,56,M,H,34.0455,-118.2452,SIMPLE ASSAULT,ASSAULT,3,7,2,1
SOUTHWEST,30,M,H,34.0255,-118.352,BURGLARY,THEFT,5,7,2,2
77TH STREET,20,F,B,33.9664,-118.3003,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,12,7,2,3
NEWTON,63,F,B,34.0241,-118.232,SEXUAL ASSAULT,SEXUAL ASSAULT,2,7,2,1
NEWTON,45,F,B,34.0155,-118.2776,VIOLATION OF RESTRAINING ORDER,OTHER MISCELLANEOUS CRIME,0,7,2,1
PACIFIC,22,M,W,33.9958,-118.472,AGGRAVATED ASSAULT,ASSAULT,4,7,2,2
PACIFIC,61,M,W,34.0294,-118.3881,AGGRAVATED ASSAULT,ASSAULT,19,7,2,4
NORTH HOLLYWOOD,47,F,H,34.194,-118.3746,SIMPLE ASSAULT,ASSAULT,22,7,2,4
FOOTHILL,43,F,H,34.2742,-118.3831,AGGRAVATED ASSAULT,ASSAULT,23,7,2,4
SOUTHEAST,58,M,H,33.9301,-118.2782,PETTY THEFT,THEFT,21,7,2,4
OLYMPIC,27,F,W,34.0654,-118.3066,SIMPLE ASSAULT,ASSAULT,23,7,2,4
CENTRAL,53,M,B,34.0423,-118.2452,AGGRAVATED ASSAULT,ASSAULT,1,1,2,1
CENTRAL,24,M,B,34.0421,-118.2469,AGGRAVATED ASSAULT,ASSAULT,8,1,2,2
CENTRAL,53,M,W,34.0462,-118.2585,PETTY THEFT,THEFT,13,1,2,3
RAMPART,20,M,H,34.0565,-118.2768,AGGRAVATED ASSAULT,ASSAULT,19,1,2,4
VAN NUYS,31,F,H,34.2012,-118.4487,"RAPE, FORCIBLE",SEXUAL ASSAULT,2,1,2,1
77TH STREET,47,F,B,33.9655,-118.309,SIMPLE ASSAULT,ASSAULT,12,1,2,3
PACIFIC,51,M,W,34.0294,-118.3881,SIMPLE ASSAULT,ASSAULT,17,1,2,3
NORTH HOLLYWOOD,54,F,W,34.1514,-118.4073,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,19,1,2,4
SOUTHEAST,40,F,O,33.9506,-118.2363,AGGRAVATED ASSAULT,ASSAULT,21,1,2,4
TOPANGA,39,M,H,34.201,-118.5797,ROBBERY,THEFT,24,1,2,4
CENTRAL,59,M,B,34.0467,-118.2427,PETTY THEFT,THEFT,22,2,2,4
CENTRAL,49,F,B,34.0407,-118.2468,"RAPE, FORCIBLE",SEXUAL ASSAULT,23,2,2,4
CENTRAL,41,F,W,34.0558,-118.24,"RAPE, FORCIBLE",SEXUAL ASSAULT,1,3,2,1
RAMPART,57,F,B,34.0575,-118.2789,AGGRAVATED ASSAULT,ASSAULT,5,3,2,2
RAMPART,36,M,H,34.0677,-118.2821,AGGRAVATED ASSAULT,ASSAULT,15,3,2,3
VAN NUYS,36,F,W,34.2085,-118.4698,PETTY THEFT,THEFT,12,3,2,3
MISSION,22,M,H,34.2428,-118.4675,ROBBERY,THEFT,22,3,2,4
NEWTON,47,F,W,34.0348,-118.2362,PETTY THEFT,THEFT,6,4,2,2
MISSION,61,F,H,34.2299,-118.4516,VIOLATION OF RESTRAINING ORDER,OTHER MISCELLANEOUS CRIME,8,4,2,2
MISSION,28,M,H,34.2337,-118.4676,PETTY THEFT,THEFT,16,4,2,3
SOUTHEAST,29,F,B,33.9357,-118.2608,AGGRAVATED ASSAULT,ASSAULT,12,5,2,3
CENTRAL,34,M,H,34.046,-118.2417,SIMPLE ASSAULT,ASSAULT,0,5,2,1
CENTRAL,30,F,B,34.0407,-118.2468,SIMPLE ASSAULT,ASSAULT,16,5,2,3
RAMPART,37,F,W,34.0542,-118.2611,"RAPE, FORCIBLE",SEXUAL ASSAULT,18,5,2,4
SOUTHWEST,52,F,B,34.0283,-118.3492,AGGRAVATED ASSAULT,ASSAULT,1,5,2,1
NORTH HOLLYWOOD,51,M,H,34.1687,-118.3834,SIMPLE ASSAULT,ASSAULT,12,5,2,3
MISSION,40,M,A,34.2104,-118.4267,ROBBERY,THEFT,17,5,2,3
CENTRAL,30,M,H,34.0408,-118.2428,AGGRAVATED ASSAULT,ASSAULT,16,6,2,3
CENTRAL,34,M,B,34.0435,-118.2471,SIMPLE ASSAULT,ASSAULT,1,6,2,1
CENTRAL,51,M,B,34.0363,-118.2672,AGGRAVATED ASSAULT,ASSAULT,16,6,2,3
CENTRAL,65,F,B,34.0435,-118.2471,SIMPLE ASSAULT,ASSAULT,15,6,2,3
